direction	ontology	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
up	BP	GO:0002385	mucosal immune response	16/2405	32/15715	0.5	3.26715176715177	5.45698674009391	4.44816394175876e-06	0.000368280414686394	0.000338660230957914	H2BC6/CAMP/H2BC12L/H2BC12/H2BC4/H2BC7/H2BC11/H2BC21/H2BC8/BPIFB1/NOD2/IFNL2/H2BC10/GP2/RNASE2/FFAR2	16
up	BP	GO:0019731	antibacterial humoral response	24/2405	61/15715	0.39344262295082	2.57087352169319	5.22522936882989	4.46400502650175e-06	0.000368280414686394	0.000338660230957914	H2BC6/CAMP/H2BC12L/H2BC12/EVPL/H2BC4/H2BC7/H2BC11/H2BC21/H2BC8/NOD2/H2BC10/WFDC3/WFDC13/WFDC10B/WFDC2/BPIFA1/CALCA/FGB/WFDC10A/NPY/SEMG2/DMBT1/PGC	24
up	BP	GO:0006836	neurotransmitter transport	56/2405	203/15715	0.275862068965517	1.80256649222166	4.89223185996851	4.64161026111615e-06	0.00037753942616825	0.000347174555483039	GRM4/SYNGR3/CDK5/SYT13/STXBP2/ADORA2A/UNC13A/RIMS4/STX1A/SYT5/SLC6A4/RAB3A/GABRQ/KCNJ10/PNKD/SLC6A9/CADPS/SLC29A3/SYT1/PPFIA3/SCRIB/CPLX2/SYN1/DRD4/PRRT2/KMO/GPR158/TH/SLC1A1/SLC4A8/SYT7/BRSK1/RIMS2/SYT9/SYP/BAIAP3/SLC1A2/CSPG5/SLC1A6/PTPRN2/SLC18A1/SLC6A17/BGLAP/CHRNB4/HRH3/RIMS1/SLC17A8/SNPH/PRKCG/SLC6A11/CPLX3/WNT7A/SYT4/SNAP25/SLC6A15/P2RY4	56
up	BP	GO:0090068	positive regulation of cell cycle process	65/2405	247/15715	0.263157894736842	1.71955356165882	4.8451408777619	4.7683273433348e-06	0.000382459588996646	0.000351698997764972	UBE2C/NUSAP1/CDK1/DTL/CDC25C/BUB1/CCNB1/RRM2/DLGAP5/AURKA/CDCA5/NDC80/CDCA8/BIRC5/CDC20/SKA1/SKA3/FAM83D/KIF14/KIF23/SPAG5/KNL1/AURKB/NCAPH/ESPL1/EZH2/E2F8/MACROH2A1/NCAPG/RACGAP1/CCNE2/MAD2L1/CIT/E2F7/CDC6/ECT2/RAD51AP1/STIL/FEN1/SMC4/PAGR1/PLK4/RCC2/CDC25A/CDC7/CCNE1/LEF1/DBF4/MAPK15/NCAPG2/GEN1/PKP3/PPP1R35/ANAPC11/GIPC1/RAB11FIP4/TERT/RAD21/CDC25B/CCND1/STRA8/DMRT1/TBX20/SSTR5/EPGN	65
up	BP	GO:0002251	organ or tissue specific immune response	17/2405	36/15715	0.472222222222222	3.08564333564334	5.32529902748001	6.0488294592235e-06	0.000478520412698846	0.000440033808533274	H2BC6/CAMP/H2BC12L/H2BC12/H2BC4/H2BC7/H2BC11/H2BC21/H2BC8/BPIFB1/NOD2/IFNL2/H2BC10/GP2/RNASE2/UMOD/FFAR2	17
up	BP	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	13/2405	23/15715	0.565217391304348	3.69330199764982	5.4944181550843	6.15469933816687e-06	0.00048031606321505	0.0004416850378528	NEK2/CDK1/CCNB1/CDCA8/BIRC5/SPAG5/AURKB/RACGAP1/ECT2/RCC2/ZWILCH/KNSTRN/KNTC1	13
up	BP	GO:1901993	regulation of meiotic cell cycle phase transition	9/2405	12/15715	0.75	4.90072765072765	5.74588359686989	6.42720533198182e-06	0.0004948948105626	0.000455091240699625	PKMYT1/CDC25C/ZWINT/KNL1/TTK/CDC25A/MAPK15/OVOL1/CDC25B	9
up	BP	GO:0031640	killing of cells of another organism	33/2405	100/15715	0.33	2.15632016632017	4.93081822561042	7.72046211568283e-06	0.000578294632944599	0.000531783353512053	CCL11/CXCL11/CXCL10/CAMP/H2BC12/TOR2A/H2BC11/CXCL9/GBP5/GAPDH/ROMO1/MICB/CCL20/CHGA/PGLYRP4/CCL17/CXCL13/C8G/LYZ/CCL25/TREM1/GZMB/NLRP6/F2/AZU1/PGLYRP3/CCL19/CCL1/KNG1/DCD/CST11/HTN1/KRT6A	33
up	BP	GO:0141061	disruption of cell in another organism	33/2405	100/15715	0.33	2.15632016632017	4.93081822561042	7.72046211568283e-06	0.000578294632944599	0.000531783353512053	CCL11/CXCL11/CXCL10/CAMP/H2BC12/TOR2A/H2BC11/CXCL9/GBP5/GAPDH/ROMO1/MICB/CCL20/CHGA/PGLYRP4/CCL17/CXCL13/C8G/LYZ/CCL25/TREM1/GZMB/NLRP6/F2/AZU1/PGLYRP3/CCL19/CCL1/KNG1/DCD/CST11/HTN1/KRT6A	33
up	BP	GO:0006261	DNA-templated DNA replication	45/2405	154/15715	0.292207792207792	1.90937440937441	4.82054592468996	7.81073270470627e-06	0.000578294632944599	0.000531783353512053	TK1/EXO1/RAD51/GINS1/CDC45/E2F8/MCM10/POLQ/CCNE2/E2F7/CDC6/TIMELESS/PARP1/TONSL/ORC6/CDT1/FEN1/PCNA/MCM2/POLE2/ORC1/MCM4/BLM/DNA2/EME1/LRWD1/CDC7/TRAIP/CCNE1/RFC2/LIG1/CENPX/DBF4/WDHD1/BRCA2/BARD1/RFC4/GEN1/TICRR/MCM6/POLD1/MCIDAS/CAMSAP3/BRCA1/AICDA	45
up	BP	GO:0034508	centromere complex assembly	15/2405	30/15715	0.5	3.26715176715177	5.28336781693129	8.87884874637663e-06	0.000649055082409178	0.000596852657234778	HJURP/CENPF/DLGAP5/OIP5/CENPE/CENPA/CENPI/CENPK/CENPP/MIS18A/CENPX/CENPH/KNTC1/CENPN/CENPW	15
up	BP	GO:0031055	chromatin remodeling at centromere	8/2405	10/15715	0.8	5.22744282744283	5.68421713552972	1.00193340633413e-05	0.000714341410071555	0.000656888113704442	HJURP/OIP5/CENPA/CENPI/CENPP/MIS18A/CENPN/CENPW	8
up	BP	GO:0034080	CENP-A containing chromatin assembly	8/2405	10/15715	0.8	5.22744282744283	5.68421713552972	1.00193340633413e-05	0.000714341410071555	0.000656888113704442	HJURP/OIP5/CENPA/CENPI/CENPP/MIS18A/CENPN/CENPW	8
up	BP	GO:1901987	regulation of cell cycle phase transition	99/2405	429/15715	0.230769230769231	1.50791620022389	4.53404337571696	1.13680165971284e-05	0.000797152843479739	0.000733039160693604	PKMYT1/UBE2C/NUF2/SPC25/CDK1/PLK1/DTL/INHBA/CDC25C/CENPF/BUB1/CCNB1/RRM2/DLGAP5/ZWINT/AURKA/BUB1B/CDCA5/NDC80/CDCA8/ANLN/BIRC5/CDC20/SKA1/SKA3/FAM83D/KIF14/KNL1/AURKB/RAD51/ESPL1/CDC45/EZH2/E2F1/MACROH2A1/CENPE/TTK/CLSPN/TRIP13/CCNE2/MAD2L1/E2F7/CDC6/TIMELESS/H2AX/CDT1/CDK5/STIL/INTS7/SPC24/ORC1/PAGR1/BRIP1/RCC2/BLM/DNA2/CDC25A/EME1/ZWILCH/FANCD2/HASPIN/CDC7/CCNE1/WDR76/BUB3/CHEK1/DBF4/CDKN2A/MAPK15/PSME2/BRCA2/BARD1/GEN1/PKP3/BRSK2/TICRR/KNTC1/CDKN2D/ANAPC11/TERT/TELO2/HORMAD1/CAMSAP3/RAD21/OVOL1/CDC25B/BRCA1/IER3/SIX3/DPF1/SOX2/CCND1/GPR132/UBD/BRSK1/TEX14/HUS1B/SUSD2/ACTL6B	99
up	BP	GO:0007218	neuropeptide signaling pathway	31/2405	93/15715	0.333333333333333	2.17810117810118	4.84359291046228	1.14569153262023e-05	0.000797152843479739	0.000733039160693604	PMCH/KISS1R/NPW/NMU/GPR84/OPRD1/GPR143/NXPH4/PYY/PCSK1N/SSTR2/UCN/GAL/NTSR1/CARTPT/GPR139/CCKBR/GALR2/SORCS3/PNOC/NPY1R/SORCS1/NPFFR2/SSTR5/GRPR/CALCA/HCRTR2/PROKR2/NPY/OPRK1/PRLHR	31
up	BP	GO:0010669	epithelial structure maintenance	16/2405	34/15715	0.470588235294118	3.07496636908402	5.14843851094148	1.20125090093613e-05	0.000825859994393591	0.000759437443010375	LSR/CRACD/PKP3/NOD2/SCRIB/ILDR1/TFF3/TFF1/MUC13/VSIG1/INAVA/SERPINA3/MUC6/LACRT/TFF2/NEUROD1	16
up	BP	GO:0051383	kinetochore organization	12/2405	21/15715	0.571428571428571	3.73388773388773	5.32887320409621	1.21800377628883e-05	0.000827526095066824	0.000760969541966211	NUF2/CENPF/DLGAP5/NDC80/CENPE/CENPA/CENPK/SMC4/CENPX/CENPH/KNTC1/CENPW	12
up	BP	GO:0006260	DNA replication	68/2405	269/15715	0.252788104089219	1.65179420198008	4.58342896200408	1.26297461641588e-05	0.000848102140674617	0.000779890690308215	PCLAF/CDK1/DTL/TK1/EXO1/RMI2/RAD51/RECQL4/GINS1/CDC45/E2F8/ESCO2/RNASEH2A/MCM10/CCNA2/POLQ/CCNE2/FAM111B/E2F7/CDC6/TIMELESS/PARP1/TONSL/ORC6/CDT1/FEN1/PCNA/MCM2/POLE2/ORC1/MCM4/BLM/DNA2/CDC25A/CHTF18/EME1/LRWD1/CDC7/TRAIP/CCNE1/RMI1/RFC2/PTK6/LIG1/CHAF1B/KCTD13/CHEK1/CENPX/DBF4/WDHD1/BRCA2/BARD1/RFC4/CHAF1A/GEN1/TICRR/DSCC1/MCM6/POLD1/S100A11/TFPT/MCIDAS/CAMSAP3/PTMS/BRCA1/UCN/STRA8/AICDA	68
up	BP	GO:0044786	cell cycle DNA replication	19/2405	45/15715	0.422222222222222	2.75892815892816	5.02263648764549	1.3210830462648e-05	0.000876925815193013	0.000806396124429028	TK1/RAD51/GINS1/CDC45/E2F8/E2F7/CDT1/FEN1/PCNA/MCM2/MCM4/BLM/DNA2/CDC7/LIG1/DBF4/BRCA2/MCM6/AICDA	19
up	BP	GO:2001251	negative regulation of chromosome organization	32/2405	98/15715	0.326530612244898	2.13365013365013	4.78525585463576	1.3481336701809e-05	0.000884712721056218	0.000813556742351993	NUF2/SPC25/PLK1/CENPF/BUB1/CCNB1/ZWINT/BUB1B/NDC80/CDCA8/BIRC5/CDC20/SKA1/SKA3/KNL1/AURKB/ESPL1/TTK/TRIP13/MAD2L1/PARP1/SPC24/ZWILCH/HASPIN/PIF1/SLX1A/BUB3/SLX1B/GEN1/KNTC1/RAD21/TEX14	32
up	BP	GO:0001906	cell killing	60/2405	231/15715	0.25974025974026	1.6972216972217	4.53781921054472	1.67461731997865e-05	0.00108661966549177	0.000999224645688032	CCL11/CXCL11/CXCL10/CAMP/H2BC12/NECTIN2/STXBP2/TOR2A/HPRT1/H2BC11/FCGR1A/CXCL9/GFER/ULBP1/PRDX1/GBP5/GAPDH/CD1A/LAG3/TIGIT/FADD/ROMO1/MICB/CCL20/IL18/NECTIN4/FCGR3A/ULBP2/RASGRP1/CHGA/IL12B/PGLYRP4/CCL17/CXCL13/CORO1A/C8G/LYZ/KIR2DL4/RAET1L/UNC13D/CCL25/TREM1/GZMB/NLRP6/F2/AZU1/STAP1/CR1L/IL21/CD1B/PGLYRP3/CCL19/KLRC3/CCL1/KNG1/DCD/SERPINB4/CST11/HTN1/KRT6A	60
up	BP	GO:0007631	feeding behavior	31/2405	95/15715	0.326315789473684	2.13224641645694	4.70515711190503	1.85492310931752e-05	0.00119024232847874	0.00109451310953297	ADM2/PMCH/RMI1/ADORA2A/NPW/NMU/DMBX1/GDF15/OPRD1/MC1R/TRH/PYY/UCN/TH/GAL/STRA6/CARTPT/EN1/POU4F1/GALR2/TACR3/TBR1/RETN/NPY1R/HTR2C/CCK/CALCA/HCRTR2/NPY/OPRK1/PRLHR	31
up	BP	GO:0141060	disruption of anatomical structure in another organism	33/2405	104/15715	0.317307692307692	2.07338477530785	4.66840607837611	1.95015723529341e-05	0.0012375997839362	0.00113806168329153	CCL11/CXCL11/CXCL10/CAMP/H2BC12/TOR2A/H2BC11/CXCL9/GBP5/GAPDH/ROMO1/MICB/CCL20/CHGA/PGLYRP4/CCL17/CXCL13/C8G/LYZ/CCL25/TREM1/GZMB/NLRP6/F2/AZU1/PGLYRP3/CCL19/CCL1/KNG1/DCD/CST11/HTN1/KRT6A	33
up	BP	GO:1905820	positive regulation of chromosome separation	15/2405	32/15715	0.46875	3.06295478170478	4.96548888004934	2.3882709686121e-05	0.0014991592221451	0.00137858432913593	UBE2C/DLGAP5/CDCA8/BIRC5/CDC20/SKA1/SKA3/AURKB/NCAPH/ESPL1/NCAPG/SMC4/MAPK15/NCAPG2/ANAPC11	15
up	BP	GO:0021536	diencephalon development	26/2405	75/15715	0.346666666666667	2.26522522522523	4.66865719668007	2.63314462251581e-05	0.0016350978704332	0.00150358965711288	PITX1/CNTNAP2/BAX/PLXNA3/GBX2/PCSK1/OTX1/SRD5A2/SIX3/SOX2/POU4F1/OTP/POU3F2/SHH/PRDM13/ARX/RAX/SOX3/GHRH/OLIG2/KCNC1/FOXB1/KCNC2/NHLH2/LHX3/GHRHR	26
up	BP	GO:0030900	forebrain development	91/2405	395/15715	0.230379746835443	1.50537119397879	4.32405825045227	2.7153755702005e-05	0.00166822275722424	0.00153405036412783	INHBA/WDR62/ASPM/KIF14/TACC3/EZH2/E2F1/PITX1/H2AX/CDK5/STIL/MBOAT7/SCT/LHX2/CNTNAP2/BAX/LEF1/PLXNA3/HPRT1/GBX2/ASCL1/PCSK1/EMX1/OTX1/SLC2A1/APLP1/SEMA7A/IGF2BP1/SLC7A11/LRP8/RAC3/CDK5R1/CDH2/WNT7B/SRD5A2/LHX1/RTN4R/DLX5/TNR/MDK/RARA/EFNA2/SSTR2/TH/SIX3/ROBO2/COL3A1/CXCR4/SOX2/CDK5R2/DRAXIN/H2AJ/FOXG1/POU4F1/DKK1/SLC1A2/OTP/ZIC1/PAX5/NEFL/DLX2/POU3F2/SLIT1/DMRTA2/SHH/VAX2/PRDM13/EOMES/TBR1/ARX/CCKAR/SLC4A10/FEZF1/ZIC3/DLX1/HTR6/CHD5/RAX/SOX3/LHX5/GHRH/OLIG2/KCNC1/WNT7A/FOXB1/NEUROD1/NPY/KCNC2/NHLH2/LHX3/GHRHR	91
up	BP	GO:0007269	neurotransmitter secretion	41/2405	143/15715	0.286713286713287	1.87347164270241	4.46022244023469	3.1739713308287e-05	0.00189165865137073	0.00173951567941041	GRM4/SYNGR3/CDK5/SYT13/STXBP2/ADORA2A/UNC13A/RIMS4/STX1A/SYT5/RAB3A/PNKD/CADPS/SYT1/PPFIA3/SCRIB/CPLX2/SYN1/PRRT2/KMO/GPR158/SLC4A8/SYT7/BRSK1/RIMS2/SYT9/SYP/BAIAP3/CSPG5/PTPRN2/BGLAP/CHRNB4/HRH3/RIMS1/SNPH/PRKCG/CPLX3/WNT7A/SYT4/SNAP25/P2RY4	41
up	BP	GO:0099643	signal release from synapse	41/2405	143/15715	0.286713286713287	1.87347164270241	4.46022244023469	3.1739713308287e-05	0.00189165865137073	0.00173951567941041	GRM4/SYNGR3/CDK5/SYT13/STXBP2/ADORA2A/UNC13A/RIMS4/STX1A/SYT5/RAB3A/PNKD/CADPS/SYT1/PPFIA3/SCRIB/CPLX2/SYN1/PRRT2/KMO/GPR158/SLC4A8/SYT7/BRSK1/RIMS2/SYT9/SYP/BAIAP3/CSPG5/PTPRN2/BGLAP/CHRNB4/HRH3/RIMS1/SNPH/PRKCG/CPLX3/WNT7A/SYT4/SNAP25/P2RY4	41
up	BP	GO:0051256	mitotic spindle midzone assembly	8/2405	11/15715	0.727272727272727	4.75222075222075	5.29165433734415	3.17733141442357e-05	0.00189165865137073	0.00173951567941041	KIF4A/CDCA8/BIRC5/KIF4B/PRC1/KIF23/AURKB/RACGAP1	8
up	BP	GO:0007143	female meiotic nuclear division	17/2405	40/15715	0.425	2.777079002079	4.78348970074193	3.38254335820566e-05	0.00199328447894262	0.00183296791000511	PLK1/AURKA/NDC80/CCNB2/SKA1/SKA3/TOP2A/NCAPH/TTK/TRIP13/DCAF13/HSF2BP/MEIKIN/TUBB8/SPIRE2/CDC25B/SYCP2	17
up	BP	GO:0007586	digestion	38/2405	130/15715	0.292307692307692	1.91002718695026	4.42878427965312	3.819974257162e-05	0.00222831831667783	0.00204909836548456	SCT/EZR/CRACD/CLPSL2/TYMP/CAPN9/CLPSL1/NOD2/MDK/TFF3/CLPS/APOA1/UGCG/TFF1/MUC13/VSIG1/PRSS2/CEL/PRSS1/GCNT3/INAVA/CCKBR/SERPINA3/NKX2-3/TIFAB/WNK4/ARX/DCANP1/CCK/APOA2/MUC6/PNLIP/TFF2/NEUROD1/OPRK1/UCN3/CTRB1/PGC	38
up	BP	GO:0048663	neuron fate commitment	23/2405	64/15715	0.359375	2.34826533264033	4.59416084534633	3.95055057617753e-05	0.00228144295774252	0.00209795027966481	ESRP1/ASCL1/HOXC10/MNX1/NKX2-2/FOXA1/FOXG1/POU4F1/ISL2/DLX2/POU3F2/EPOP/DMRTA2/SHH/TLX3/TBR1/FOXN4/DLX1/OLIG1/OLIG2/IHH/MYT1L/LHX3	23
up	BP	GO:0045143	homologous chromosome segregation	22/2405	60/15715	0.366666666666667	2.3959112959113	4.6048850959874	4.05160103871821e-05	0.00231663326718789	0.00213031029081119	PLK1/PTTG1/ZWINT/KNL1/ESPL1/TRIP13/CCNE2/MND1/P3H4/BRIP1/FANCD2/CCNE1/MEIKIN/HORMAD1/SYCE3/SYCP2/MAEL/TEX11/REC8/TEX15/KASH5/MAJIN	22
up	BP	GO:0051231	spindle elongation	9/2405	14/15715	0.642857142857143	4.2006237006237	5.09268559243046	4.36072787299291e-05	0.00246894151632687	0.0022703686397574	KIF4A/CDCA8/BIRC5/KIF4B/PRC1/KIF11/KIF23/AURKB/RACGAP1	9
up	BP	GO:0045652	regulation of megakaryocyte differentiation	16/2405	37/15715	0.432432432432432	2.82564477159072	4.72589095715856	4.43984346827646e-05	0.00248932971158219	0.00228911704623963	H4C9/H4C14/H4C5/H4C12/H4C8/H4C15/CIB1/H4C4/HMGB2/H4C11/THPO/H4C3/H4C16/MYB/H4C2/H4C1	16
up	BP	GO:0016079	synaptic vesicle exocytosis	31/2405	99/15715	0.313131313131313	2.04609504609505	4.43829054955344	4.58455509205848e-05	0.00252150530063216	0.0023187048059584	SYNGR3/CDK5/SYT13/STXBP2/UNC13A/RIMS4/STX1A/SYT5/RAB3A/CADPS/SYT1/PPFIA3/SCRIB/CPLX2/SYN1/PRRT2/SLC4A8/SYT7/BRSK1/RIMS2/SYT9/SYP/CSPG5/RIMS1/SNPH/PRKCG/CPLX3/WNT7A/SYT4/SNAP25/P2RY4	31
up	BP	GO:0050830	defense response to Gram-positive bacterium	31/2405	99/15715	0.313131313131313	2.04609504609505	4.43829054955344	4.58455509205848e-05	0.00252150530063216	0.0023187048059584	H2BC6/CAMP/H2BC12L/H2BC12/H2BC4/H2BC7/H2BC11/H2BC21/PYCARD/H2BC8/HMGB2/NOD2/ROMO1/GSDMD/LTA/IL18/CHGA/PGLYRP4/RNASE10/H2BC10/PGLYRP2/LYZ/NLRP6/ZG16/PGLYRP3/DCD/CALCA/LBP/NPY/DMBT1/KRT6A	31
