gene_id	module
ENSG00000152377.13	blue
ENSG00000112981.4	turquoise
ENSG00000112984.11	turquoise
ENSG00000146013.10	turquoise
ENSG00000132563.15	grey
ENSG00000120738.7	black
ENSG00000170476.15	brown
ENSG00000171604.11	turquoise
ENSG00000170458.13	brown
ENSG00000243232.4	magenta
ENSG00000081842.17	magenta
ENSG00000204963.5	magenta
ENSG00000204965.8	magenta
ENSG00000249158.6	magenta
ENSG00000255408.3	magenta
ENSG00000251664.3	magenta
ENSG00000239389.7	magenta
ENSG00000248383.4	magenta
ENSG00000204969.6	magenta
ENSG00000204967.10	magenta
ENSG00000204962.5	magenta
ENSG00000204961.6	magenta
ENSG00000250120.6	magenta
ENSG00000204970.9	magenta
ENSG00000112852.6	magenta
ENSG00000113205.5	magenta
ENSG00000113209.8	magenta
ENSG00000120322.3	magenta
ENSG00000272674.3	magenta
ENSG00000177839.6	magenta
ENSG00000262576.2	magenta
ENSG00000253731.2	magenta
ENSG00000081853.14	magenta
ENSG00000253537.2	magenta
ENSG00000261934.2	magenta
ENSG00000253910.2	magenta
ENSG00000253159.2	magenta
ENSG00000253873.5	magenta
ENSG00000276547.1	magenta
ENSG00000253305.2	magenta
ENSG00000253485.2	magenta
ENSG00000262209.2	magenta
ENSG00000254245.2	magenta
ENSG00000253846.2	magenta
ENSG00000254221.2	magenta
ENSG00000254122.2	magenta
ENSG00000253953.2	magenta
ENSG00000242419.5	magenta
ENSG00000253767.2	magenta
ENSG00000240764.3	magenta
ENSG00000240184.6	magenta
ENSG00000204956.5	magenta
ENSG00000156453.13	turquoise
ENSG00000113578.17	blue
ENSG00000145819.15	brown
ENSG00000113580.14	black
ENSG00000156463.17	grey
ENSG00000275740.1	salmon
ENSG00000113657.12	blue
ENSG00000178776.4	turquoise
ENSG00000133710.15	turquoise
ENSG00000173210.19	turquoise
ENSG00000183111.11	turquoise
ENSG00000155850.7	red
ENSG00000182578.13	brown
ENSG00000113721.13	blue
ENSG00000019582.14	brown
ENSG00000171992.12	black
ENSG00000145908.12	turquoise
ENSG00000211445.11	purple
ENSG00000198624.12	brown
ENSG00000086570.12	turquoise
ENSG00000113140.10	blue
ENSG00000155511.17	greenyellow
ENSG00000037749.11	salmon
ENSG00000164574.15	turquoise
ENSG00000170271.10	turquoise
ENSG00000170624.13	blue
ENSG00000113263.12	brown
ENSG00000055163.19	grey
ENSG00000135074.15	brown
ENSG00000164330.16	black
ENSG00000145860.11	turquoise
ENSG00000135083.14	pink
ENSG00000164611.12	turquoise
ENSG00000072571.19	turquoise
ENSG00000145934.16	blue
ENSG00000120137.6	salmon
ENSG00000184347.14	blue
ENSG00000134516.15	brown
ENSG00000168269.8	grey
ENSG00000043462.11	brown
ENSG00000145936.8	turquoise
ENSG00000094755.16	turquoise
ENSG00000174705.12	blue
ENSG00000214357.8	turquoise
ENSG00000120129.5	black
ENSG00000113719.15	turquoise
ENSG00000183072.9	turquoise
ENSG00000113739.10	turquoise
ENSG00000113742.12	turquoise
ENSG00000170091.10	greenyellow
ENSG00000120149.8	turquoise
ENSG00000145920.14	greenyellow
ENSG00000175416.12	salmon
ENSG00000169258.6	turquoise
ENSG00000113763.10	turquoise
ENSG00000160883.10	brown
ENSG00000160867.14	grey
ENSG00000131187.9	salmon
ENSG00000113758.13	turquoise
ENSG00000196923.13	pink
ENSG00000145911.5	turquoise
ENSG00000087116.14	blue
ENSG00000131459.12	blue
ENSG00000161055.3	grey
ENSG00000165810.16	black
ENSG00000137265.14	brown
ENSG00000112685.13	brown
ENSG00000054598.6	turquoise
ENSG00000112699.10	turquoise
ENSG00000170542.5	brown
ENSG00000137267.5	grey
ENSG00000137285.9	salmon
ENSG00000137266.14	turquoise
ENSG00000168994.13	turquoise
ENSG00000198721.12	turquoise
ENSG00000124785.8	turquoise
ENSG00000124491.15	blue
ENSG00000096696.13	grey
ENSG00000137203.10	brown
ENSG00000111846.16	turquoise
ENSG00000197977.3	turquoise
ENSG00000111859.16	blue
ENSG00000111863.12	brown
ENSG00000078401.6	turquoise
ENSG00000180537.12	turquoise
ENSG00000112149.9	brown
ENSG00000137198.9	cyan
ENSG00000230873.8	turquoise
ENSG00000112183.14	turquoise
ENSG00000112186.11	turquoise
ENSG00000124795.14	turquoise
ENSG00000137393.9	grey
ENSG00000172201.11	turquoise
ENSG00000172197.10	salmon
ENSG00000112242.14	turquoise
ENSG00000124766.6	turquoise
ENSG00000146038.11	turquoise
ENSG00000112294.12	pink
ENSG00000137261.13	turquoise
ENSG00000111913.17	brown
ENSG00000079689.13	greenyellow
ENSG00000187837.3	grey
ENSG00000180596.7	grey
ENSG00000180573.9	turquoise
ENSG00000158373.8	turquoise
ENSG00000274290.2	grey
ENSG00000282988.1	grey
ENSG00000273802.2	grey
ENSG00000277075.2	grey
ENSG00000274750.2	grey
ENSG00000275713.2	grey
ENSG00000158406.4	grey
ENSG00000186470.13	brown
ENSG00000026950.16	brown
ENSG00000111801.15	brown
ENSG00000124635.8	turquoise
ENSG00000196787.3	turquoise
ENSG00000276180.1	grey
ENSG00000197903.7	grey
ENSG00000112812.15	turquoise
ENSG00000278828.1	grey
ENSG00000232040.2	grey
ENSG00000213886.3	brown
ENSG00000204681.10	brown
ENSG00000204644.9	turquoise
ENSG00000204642.13	brown
ENSG00000204632.11	brown
ENSG00000206503.12	brown
ENSG00000204592.8	brown
ENSG00000137331.11	red
ENSG00000204542.2	turquoise
ENSG00000204539.3	grey
ENSG00000204540.10	grey
ENSG00000137310.11	turquoise
ENSG00000204525.16	brown
ENSG00000234745.10	brown
ENSG00000204516.9	brown
ENSG00000227507.2	brown
ENSG00000204472.12	brown
ENSG00000204421.2	grey
ENSG00000213722.8	salmon
ENSG00000204389.9	red
ENSG00000204388.6	tan
ENSG00000204385.10	turquoise
ENSG00000166278.14	brown
ENSG00000244255.5	turquoise
ENSG00000243649.8	turquoise
ENSG00000204344.14	turquoise
ENSG00000244731.7	turquoise
ENSG00000224389.8	turquoise
ENSG00000231852.6	turquoise
ENSG00000168477.17	black
ENSG00000213654.9	brown
ENSG00000204287.13	brown
ENSG00000198502.5	brown
ENSG00000196126.11	brown
ENSG00000196735.11	brown
ENSG00000179344.16	brown
ENSG00000237541.3	brown
ENSG00000232629.8	brown
ENSG00000241106.6	brown
ENSG00000204267.13	brown
ENSG00000250264.1	brown
ENSG00000204264.8	brown
ENSG00000168394.10	brown
ENSG00000240065.7	brown
ENSG00000242574.8	brown
ENSG00000248993.1	brown
ENSG00000204257.14	brown
ENSG00000204252.13	brown
ENSG00000231389.7	brown
ENSG00000223865.10	brown
ENSG00000204248.10	turquoise
ENSG00000204228.3	red
ENSG00000237649.7	turquoise
ENSG00000124493.13	turquoise
ENSG00000137309.19	turquoise
ENSG00000124614.13	salmon
ENSG00000124664.10	turquoise
ENSG00000146197.8	grey
ENSG00000096060.14	brown
ENSG00000204140.9	grey
ENSG00000010030.13	brown
ENSG00000124762.13	grey
ENSG00000164530.13	black
ENSG00000137193.13	brown
ENSG00000112139.14	blue
ENSG00000164626.8	turquoise
ENSG00000146122.16	blue
ENSG00000095970.16	brown
ENSG00000137166.14	turquoise
ENSG00000112559.13	turquoise
ENSG00000096088.16	turquoise
ENSG00000124496.12	turquoise
ENSG00000124713.5	grey
ENSG00000124587.13	salmon
ENSG00000112655.15	turquoise
ENSG00000112667.12	salmon
ENSG00000112715.21	black
ENSG00000181577.15	turquoise
ENSG00000112759.16	grey
ENSG00000124813.20	blue
ENSG00000001561.6	salmon
ENSG00000112796.9	turquoise
ENSG00000146233.7	turquoise
ENSG00000146070.16	brown
ENSG00000069122.18	black
ENSG00000153292.15	turquoise
ENSG00000146072.6	turquoise
ENSG00000197261.11	brown
ENSG00000096006.11	grey
ENSG00000008196.12	turquoise
ENSG00000243955.5	turquoise
ENSG00000170899.10	turquoise
ENSG00000012660.13	turquoise
ENSG00000168143.8	turquoise
ENSG00000146151.12	grey
ENSG00000112175.7	grey
ENSG00000151914.19	black
ENSG00000112280.15	turquoise
ENSG00000119900.7	turquoise
ENSG00000079841.18	grey
ENSG00000185760.15	grey
ENSG00000156535.13	blue
ENSG00000111799.20	blue
ENSG00000196586.13	turquoise
ENSG00000198478.7	black
ENSG00000112742.9	turquoise
ENSG00000112773.15	grey
ENSG00000146242.8	turquoise
ENSG00000065833.8	turquoise
ENSG00000112837.16	blue
ENSG00000135318.11	blue
ENSG00000135346.8	turquoise
ENSG00000118432.12	purple
ENSG00000146281.5	turquoise
ENSG00000025039.14	turquoise
ENSG00000135333.13	turquoise
ENSG00000172461.10	grey
ENSG00000112246.9	turquoise
ENSG00000057657.15	brown
ENSG00000112297.14	grey
ENSG00000272398.5	turquoise
ENSG00000112290.12	turquoise
ENSG00000123505.15	turquoise
ENSG00000010810.17	brown
ENSG00000112769.18	blue
ENSG00000277443.2	brown
ENSG00000111816.7	tan
ENSG00000123500.9	blue
ENSG00000188820.12	brown
ENSG00000111885.6	blue
ENSG00000152661.7	blue
ENSG00000135549.14	turquoise
ENSG00000164434.11	turquoise
ENSG00000146373.16	turquoise
ENSG00000111907.20	turquoise
ENSG00000135547.8	magenta
ENSG00000111912.19	turquoise
ENSG00000203760.8	turquoise
ENSG00000093144.18	turquoise
ENSG00000152894.14	turquoise
ENSG00000196569.11	black
ENSG00000164484.11	blue
ENSG00000079819.18	turquoise
ENSG00000154269.14	grey
ENSG00000197594.11	turquoise
ENSG00000118523.5	blue
ENSG00000079931.14	brown
ENSG00000146409.10	brown
ENSG00000112306.7	salmon
ENSG00000146411.5	turquoise
ENSG00000118515.11	brown
ENSG00000118513.18	turquoise
ENSG00000135525.18	brown
ENSG00000197442.9	brown
ENSG00000016402.13	turquoise
ENSG00000118503.14	brown
ENSG00000112378.11	turquoise
ENSG00000112379.8	turquoise
ENSG00000135540.11	turquoise
ENSG00000146386.7	turquoise
ENSG00000164440.14	grey
ENSG00000164442.9	turquoise
ENSG00000112414.14	turquoise
ENSG00000010818.9	red
ENSG00000118495.18	turquoise
ENSG00000152818.18	salmon
ENSG00000203727.3	black
ENSG00000111961.17	blue
ENSG00000111962.7	magenta
ENSG00000198729.4	turquoise
ENSG00000009765.14	grey
ENSG00000120278.15	turquoise
ENSG00000120254.15	turquoise
ENSG00000131016.16	black
ENSG00000155906.16	turquoise
ENSG00000146476.10	turquoise
ENSG00000120262.9	turquoise
ENSG00000091831.22	turquoise
ENSG00000131018.22	blue
ENSG00000153721.18	turquoise
ENSG00000146433.8	brown
ENSG00000164691.16	brown
ENSG00000164694.16	blue
ENSG00000112096.16	brown
ENSG00000146453.12	grey
ENSG00000112541.13	blue
ENSG00000026297.15	salmon
ENSG00000112486.15	brown
ENSG00000130396.20	salmon
ENSG00000112562.18	turquoise
ENSG00000186340.14	blue
ENSG00000177706.8	turquoise
ENSG00000188191.14	salmon
ENSG00000105963.13	red
ENSG00000164850.14	grey
ENSG00000146540.14	salmon
ENSG00000164877.18	red
ENSG00000164855.15	red
ENSG00000106003.12	turquoise
ENSG00000136295.14	turquoise
ENSG00000174945.13	turquoise
ENSG00000198286.9	brown
ENSG00000146555.18	grey
ENSG00000157927.16	grey
ENSG00000164638.10	turquoise
ENSG00000075618.17	turquoise
ENSG00000008256.15	blue
ENSG00000236609.3	grey
ENSG00000106392.10	turquoise
ENSG00000106415.12	turquoise
ENSG00000003147.17	turquoise
ENSG00000122584.12	grey
ENSG00000146530.11	turquoise
ENSG00000006747.14	grey
ENSG00000122644.12	magenta
ENSG00000006468.13	blue
ENSG00000106511.5	black
ENSG00000171243.7	turquoise
ENSG00000106537.7	turquoise
ENSG00000106541.11	turquoise
ENSG00000173467.8	turquoise
ENSG00000106546.12	salmon
ENSG00000283321.1	salmon
ENSG00000048052.21	brown
ENSG00000122691.12	pink
ENSG00000183742.12	blue
ENSG00000105855.9	turquoise
ENSG00000105877.17	turquoise
ENSG00000164649.19	turquoise
ENSG00000136244.11	brown
ENSG00000122591.11	turquoise
ENSG00000136235.15	brown
ENSG00000136231.13	turquoise
ENSG00000105926.15	turquoise
ENSG00000070882.12	turquoise
ENSG00000050344.8	turquoise
ENSG00000086300.15	brown
ENSG00000005020.12	brown
ENSG00000122592.7	black
ENSG00000078399.17	grey
ENSG00000253293.4	blue
ENSG00000146592.16	turquoise
ENSG00000255690.2	turquoise
ENSG00000106066.14	brown
ENSG00000106069.21	turquoise
ENSG00000176532.3	turquoise
ENSG00000122574.10	turquoise
ENSG00000136193.16	salmon
ENSG00000180354.15	turquoise
ENSG00000006625.17	grey
ENSG00000241644.2	black
ENSG00000250424.4	black
ENSG00000240583.11	black
ENSG00000154678.16	turquoise
ENSG00000011426.10	turquoise
ENSG00000136250.11	brown
ENSG00000086289.11	blue
ENSG00000106483.11	blue
ENSG00000078053.16	blue
ENSG00000122641.10	blue
ENSG00000106571.12	turquoise
ENSG00000106605.10	red
ENSG00000106624.10	blue
ENSG00000058404.19	brown
ENSG00000136286.14	brown
ENSG00000122679.8	black
ENSG00000164742.14	turquoise
ENSG00000146674.14	magenta
ENSG00000136205.16	blue
ENSG00000183696.13	turquoise
ENSG00000179869.14	turquoise
ENSG00000185811.16	brown
ENSG00000132437.17	turquoise
ENSG00000106078.17	grey
ENSG00000170419.10	turquoise
ENSG00000146648.17	turquoise
ENSG00000185290.3	grey
ENSG00000152926.14	grey
ENSG00000213462.4	salmon
ENSG00000146757.13	turquoise
ENSG00000158321.15	grey
ENSG00000185274.11	grey
ENSG00000188763.4	turquoise
ENSG00000009950.15	purple
ENSG00000106077.18	red
ENSG00000165215.6	red
ENSG00000189143.9	tan
ENSG00000049540.16	black
ENSG00000158517.13	brown
ENSG00000177679.15	turquoise
ENSG00000106211.8	red
ENSG00000127951.6	brown
ENSG00000187391.19	brown
ENSG00000127955.15	turquoise
ENSG00000135218.17	purple
ENSG00000075223.13	turquoise
ENSG00000153956.15	blue
ENSG00000186472.19	turquoise
ENSG00000170381.12	blue
ENSG00000153993.13	blue
ENSG00000164659.14	turquoise
ENSG00000005469.11	turquoise
ENSG00000008277.14	black
ENSG00000127954.12	black
ENSG00000164647.8	turquoise
ENSG00000157214.13	turquoise
ENSG00000105792.19	turquoise
ENSG00000058091.16	blue
ENSG00000157240.3	blue
ENSG00000127914.16	salmon
ENSG00000105810.9	turquoise
ENSG00000205413.7	cyan
ENSG00000177409.11	brown
ENSG00000188175.9	turquoise
ENSG00000105825.11	grey
ENSG00000127920.5	black
ENSG00000164692.17	blue
ENSG00000127995.16	turquoise
ENSG00000127990.15	blue
ENSG00000242265.5	grey
ENSG00000158528.11	salmon
ENSG00000105852.10	grey
ENSG00000004799.7	purple
ENSG00000105880.4	turquoise
ENSG00000070669.16	turquoise
ENSG00000106236.3	pink
ENSG00000130429.12	brown
ENSG00000176402.5	turquoise
ENSG00000160862.12	turquoise
ENSG00000166508.17	turquoise
ENSG00000121716.20	red
ENSG00000106333.12	pink
ENSG00000106327.12	grey
ENSG00000196411.9	grey
ENSG00000087077.13	salmon
ENSG00000106366.8	blue
ENSG00000128564.6	greenyellow
ENSG00000170667.14	salmon
ENSG00000168255.19	salmon
ENSG00000267368.1	salmon
ENSG00000267645.5	salmon
ENSG00000128606.12	blue
ENSG00000230257.2	turquoise
ENSG00000189056.13	black
ENSG00000128536.15	grey
ENSG00000105835.11	grey
ENSG00000005249.12	grey
ENSG00000091138.12	turquoise
ENSG00000091136.13	blue
ENSG00000091129.19	brown
ENSG00000006652.13	turquoise
ENSG00000105967.15	brown
ENSG00000135269.17	turquoise
ENSG00000105971.14	turquoise
ENSG00000105974.11	black
ENSG00000105976.14	turquoise
ENSG00000105989.8	blue
ENSG00000077063.10	black
ENSG00000184408.9	blue
ENSG00000106025.8	grey
ENSG00000106034.17	black
ENSG00000106278.11	turquoise
ENSG00000081803.15	tan
ENSG00000170775.2	turquoise
ENSG00000174697.4	purple
ENSG00000135245.9	grey
ENSG00000128591.15	blue
ENSG00000158457.5	turquoise
ENSG00000128602.9	turquoise
ENSG00000128510.10	turquoise
ENSG00000106484.14	grey
ENSG00000128567.16	red
ENSG00000221866.9	purple
ENSG00000085662.13	brown
ENSG00000198074.9	grey
ENSG00000227471.8	turquoise
ENSG00000122786.19	blue
ENSG00000105894.11	black
ENSG00000182158.14	turquoise
ENSG00000105929.15	turquoise
ENSG00000214128.10	turquoise
ENSG00000188883.4	turquoise
ENSG00000064393.15	salmon
ENSG00000261115.5	greenyellow
ENSG00000258227.6	brown
ENSG00000257335.8	grey
ENSG00000257743.8	turquoise
ENSG00000275896.5	grey
ENSG00000106123.11	turquoise
ENSG00000165125.19	turquoise
ENSG00000159763.3	turquoise
ENSG00000178826.10	turquoise
ENSG00000159784.17	grey
ENSG00000174469.19	turquoise
ENSG00000106462.10	turquoise
ENSG00000181444.12	red
ENSG00000197558.11	red
ENSG00000171130.17	red
ENSG00000106538.9	pink
ENSG00000179144.4	brown
ENSG00000133574.9	brown
ENSG00000133561.15	brown
ENSG00000281887.3	brown
ENSG00000196329.11	brown
ENSG00000106565.17	brown
ENSG00000002933.7	brown
ENSG00000002726.20	brown
ENSG00000055118.14	greenyellow
ENSG00000082014.16	salmon
ENSG00000186480.12	grey
ENSG00000130675.14	grey
ENSG00000155093.17	greenyellow
ENSG00000106018.13	turquoise
ENSG00000180190.11	grey
ENSG00000176595.3	grey
ENSG00000164825.3	turquoise
ENSG00000275342.4	turquoise
ENSG00000253958.1	turquoise
ENSG00000173281.4	tan
ENSG00000154319.14	grey
ENSG00000136574.17	grey
ENSG00000250305.8	turquoise
ENSG00000164741.14	black
ENSG00000104723.20	turquoise
ENSG00000038945.14	brown
ENSG00000104219.12	grey
ENSG00000003989.17	turquoise
ENSG00000104213.12	blue
ENSG00000129422.14	turquoise
ENSG00000078674.17	turquoise
ENSG00000104763.18	turquoise
ENSG00000171428.13	turquoise
ENSG00000156011.16	turquoise
ENSG00000104611.11	turquoise
ENSG00000147408.14	blue
ENSG00000175445.14	purple
ENSG00000147443.12	brown
ENSG00000158856.17	grey
ENSG00000168453.14	turquoise
ENSG00000168487.17	pink
ENSG00000120896.13	salmon
ENSG00000179388.8	black
ENSG00000134020.7	turquoise
ENSG00000134013.15	blue
ENSG00000147454.13	turquoise
ENSG00000167034.9	grey
ENSG00000159167.11	brown
ENSG00000042980.12	brown
ENSG00000134028.14	brown
ENSG00000147459.17	blue
ENSG00000184661.13	turquoise
ENSG00000240694.8	blue
ENSG00000092964.17	blue
ENSG00000120915.13	turquoise
ENSG00000120885.21	turquoise
ENSG00000168077.13	grey
ENSG00000168078.9	turquoise
ENSG00000168079.16	black
ENSG00000186918.13	turquoise
ENSG00000104290.10	grey
ENSG00000197892.12	turquoise
ENSG00000120875.8	turquoise
ENSG00000157110.15	turquoise
ENSG00000104687.12	grey
ENSG00000157168.18	blue
ENSG00000183779.6	turquoise
ENSG00000147475.14	brown
ENSG00000147471.11	grey
ENSG00000156675.15	grey
ENSG00000187840.4	salmon
ENSG00000129691.15	grey
ENSG00000175324.9	grey
ENSG00000156735.10	grey
ENSG00000147535.16	grey
ENSG00000085788.13	grey
ENSG00000147548.16	grey
ENSG00000165046.12	grey
ENSG00000077782.19	grey
ENSG00000147526.19	blue
ENSG00000169499.14	brown
ENSG00000169490.16	grey
ENSG00000168615.11	salmon
ENSG00000131203.12	brown
ENSG00000176907.4	turquoise
ENSG00000165061.14	grey
ENSG00000104332.11	turquoise
ENSG00000147536.11	turquoise
ENSG00000158669.11	brown
ENSG00000029534.19	greenyellow
ENSG00000083168.9	salmon
ENSG00000104368.17	turquoise
ENSG00000104365.13	turquoise
ENSG00000070501.11	brown
ENSG00000221869.4	salmon
ENSG00000253729.7	salmon
ENSG00000104738.16	turquoise
ENSG00000019549.9	blue
ENSG00000147485.12	grey
ENSG00000120992.17	salmon
ENSG00000104237.7	turquoise
ENSG00000254087.7	brown
ENSG00000008988.9	salmon
ENSG00000170786.12	turquoise
ENSG00000169122.11	turquoise
ENSG00000198846.5	brown
ENSG00000178538.9	grey
ENSG00000171316.11	turquoise
ENSG00000177182.10	grey
ENSG00000198363.17	grey
ENSG00000137563.11	turquoise
ENSG00000172817.3	turquoise
ENSG00000066855.15	turquoise
ENSG00000205268.10	turquoise
ENSG00000179041.3	tan
ENSG00000169085.11	turquoise
ENSG00000185697.16	turquoise
ENSG00000270024.5	salmon
ENSG00000104205.12	magenta
ENSG00000066777.8	salmon
ENSG00000165078.12	turquoise
ENSG00000046889.18	black
ENSG00000137573.13	blue
ENSG00000140396.12	salmon
ENSG00000104313.17	grey
ENSG00000178860.8	pink
ENSG00000104321.10	grey
ENSG00000164764.10	grey
ENSG00000147604.13	salmon
ENSG00000121039.9	turquoise
ENSG00000104369.4	grey
ENSG00000104381.12	greenyellow
ENSG00000137558.7	grey
ENSG00000121005.8	turquoise
ENSG00000091656.15	blue
ENSG00000171033.12	blue
ENSG00000104427.11	salmon
ENSG00000164683.16	magenta
ENSG00000276418.5	brown
ENSG00000076554.15	brown
ENSG00000205189.11	salmon
ENSG00000164684.13	salmon
ENSG00000076641.4	brown
ENSG00000164687.10	turquoise
ENSG00000170323.8	purple
ENSG00000164695.4	pink
ENSG00000133739.15	turquoise
ENSG00000185015.7	turquoise
ENSG00000164879.6	purple
ENSG00000104267.9	grey
ENSG00000123124.13	turquoise
ENSG00000085719.12	salmon
ENSG00000156103.15	blue
ENSG00000180694.13	grey
ENSG00000205133.11	brown
ENSG00000164951.15	salmon
ENSG00000164949.7	black
ENSG00000104413.15	pink
ENSG00000175305.17	turquoise
ENSG00000164938.13	turquoise
ENSG00000175895.3	turquoise
ENSG00000169439.11	blue
ENSG00000104324.15	blue
ENSG00000180543.4	turquoise
ENSG00000104341.16	turquoise
ENSG00000132561.13	black
ENSG00000156482.10	salmon
ENSG00000104361.9	grey
ENSG00000164920.9	grey
ENSG00000132549.18	salmon
ENSG00000164919.10	turquoise
ENSG00000132554.19	turquoise
ENSG00000034677.12	salmon
ENSG00000070756.15	turquoise
ENSG00000164924.17	turquoise
ENSG00000104490.17	turquoise
ENSG00000048392.11	salmon
ENSG00000155096.13	salmon
ENSG00000164929.16	grey
ENSG00000164930.11	red
ENSG00000164932.12	blue
ENSG00000176406.22	greenyellow
ENSG00000147650.11	red
ENSG00000154188.9	turquoise
ENSG00000147642.16	turquoise
ENSG00000164796.17	grey
ENSG00000104447.12	magenta
ENSG00000147677.10	tan
ENSG00000164754.14	turquoise
ENSG00000205002.3	turquoise
ENSG00000164756.12	turquoise
ENSG00000177570.13	salmon
ENSG00000164761.8	grey
ENSG00000147676.13	magenta
ENSG00000136999.4	turquoise
ENSG00000136960.12	black
ENSG00000064313.11	salmon
ENSG00000136982.5	turquoise
ENSG00000155792.9	turquoise
ENSG00000187955.11	black
ENSG00000172164.13	red
ENSG00000170961.6	blue
ENSG00000147689.16	turquoise
ENSG00000156802.12	turquoise
ENSG00000156804.7	turquoise
ENSG00000164983.7	turquoise
ENSG00000147684.7	tan
ENSG00000170873.18	grey
ENSG00000104549.11	turquoise
ENSG00000164961.15	salmon
ENSG00000173334.3	grey
ENSG00000168672.3	brown
ENSG00000136997.16	turquoise
ENSG00000147697.8	turquoise
ENSG00000184156.16	grey
ENSG00000129295.8	turquoise
ENSG00000155926.13	brown
ENSG00000104415.13	blue
ENSG00000104419.14	turquoise
ENSG00000008513.14	grey
ENSG00000131773.13	turquoise
ENSG00000147724.11	brown
ENSG00000169436.16	turquoise
ENSG00000123908.11	turquoise
ENSG00000184489.11	tan
ENSG00000198576.3	grey
ENSG00000167653.4	grey
ENSG00000160886.13	turquoise
ENSG00000130193.7	tan
ENSG00000180155.19	grey
ENSG00000167656.4	turquoise
ENSG00000160932.10	cyan
ENSG00000277494.1	purple
ENSG00000184428.12	tan
ENSG00000158106.13	tan
ENSG00000104518.10	tan
ENSG00000204839.8	tan
ENSG00000147813.15	tan
ENSG00000104529.17	tan
ENSG00000104524.13	tan
ENSG00000104522.15	tan
ENSG00000181085.14	tan
ENSG00000180921.6	tan
ENSG00000203499.11	tan
ENSG00000180900.18	tan
ENSG00000179950.13	tan
ENSG00000185189.17	tan
ENSG00000261150.2	grey
ENSG00000178719.16	tan
ENSG00000178685.13	tan
ENSG00000178814.16	tan
ENSG00000178896.8	tan
ENSG00000197858.10	tan
ENSG00000179091.4	tan
ENSG00000235173.6	tan
ENSG00000261236.7	tan
ENSG00000182325.10	tan
ENSG00000185803.8	tan
ENSG00000147804.9	tan
ENSG00000160948.13	tan
ENSG00000160949.16	tan
ENSG00000187954.12	tan
ENSG00000167702.11	tan
ENSG00000160973.7	tan
ENSG00000160972.9	tan
ENSG00000167701.13	tan
ENSG00000167700.8	tan
ENSG00000160957.12	tan
ENSG00000213563.6	tan
ENSG00000161016.17	salmon
ENSG00000107099.15	brown
ENSG00000107104.18	turquoise
ENSG00000147852.15	turquoise
ENSG00000107249.21	blue
ENSG00000106688.11	grey
ENSG00000107014.8	turquoise
ENSG00000099219.13	salmon
ENSG00000137033.11	black
ENSG00000178445.9	grey
ENSG00000153707.16	blue
ENSG00000107165.12	grey
ENSG00000153714.5	turquoise
ENSG00000147862.15	turquoise
ENSG00000164946.19	black
ENSG00000155158.20	grey
ENSG00000164985.14	turquoise
ENSG00000173068.17	blue
ENSG00000147872.9	brown
ENSG00000137145.20	salmon
ENSG00000137154.12	salmon
ENSG00000155886.11	blue
ENSG00000171843.15	grey
ENSG00000188921.13	grey
ENSG00000147889.17	turquoise
ENSG00000147883.10	blue
ENSG00000107105.14	turquoise
ENSG00000120156.20	black
ENSG00000120162.9	turquoise
ENSG00000107201.9	cyan
ENSG00000086062.12	grey
ENSG00000107262.18	brown
ENSG00000165269.12	purple
ENSG00000165272.14	grey
ENSG00000164976.8	grey
ENSG00000168913.6	blue
ENSG00000122756.14	purple
ENSG00000172724.11	brown
ENSG00000137077.7	brown
ENSG00000198722.14	salmon
ENSG00000107159.12	turquoise
ENSG00000198467.13	pink
ENSG00000196196.2	turquoise
ENSG00000122707.11	blue
ENSG00000122694.15	turquoise
ENSG00000165304.7	turquoise
ENSG00000196092.12	brown
ENSG00000122741.15	salmon
ENSG00000154330.12	black
ENSG00000107242.17	brown
ENSG00000135063.17	grey
ENSG00000107282.7	turquoise
ENSG00000165072.9	black
ENSG00000119138.4	black
ENSG00000135048.13	blue
ENSG00000165092.12	brown
ENSG00000135046.13	turquoise
ENSG00000099139.13	black
ENSG00000187210.12	grey
ENSG00000106772.17	grey
ENSG00000156049.6	turquoise
ENSG00000135069.13	turquoise
ENSG00000106829.18	turquoise
ENSG00000196781.14	turquoise
ENSG00000165105.9	turquoise
ENSG00000172159.15	turquoise
ENSG00000197506.7	grey
ENSG00000148053.15	turquoise
ENSG00000135052.16	turquoise
ENSG00000180447.6	blue
ENSG00000196730.12	brown
ENSG00000135047.14	brown
ENSG00000130045.15	turquoise
ENSG00000213694.3	grey
ENSG00000123975.4	turquoise
ENSG00000130222.10	red
ENSG00000165025.14	brown
ENSG00000165030.3	turquoise
ENSG00000169071.14	blue
ENSG00000106809.10	black
ENSG00000127083.7	blue
ENSG00000106819.11	blue
ENSG00000106823.12	blue
ENSG00000127084.17	turquoise
ENSG00000157303.10	turquoise
ENSG00000165238.16	grey
ENSG00000131668.13	turquoise
ENSG00000165140.9	turquoise
ENSG00000185920.15	turquoise
ENSG00000136943.10	turquoise
ENSG00000106789.12	turquoise
ENSG00000136928.6	turquoise
ENSG00000165138.17	turquoise
ENSG00000119514.6	brown
ENSG00000204291.10	black
ENSG00000106799.12	blue
ENSG00000119508.17	brown
ENSG00000165029.15	brown
ENSG00000095209.11	turquoise
ENSG00000148143.12	turquoise
ENSG00000136826.14	black
ENSG00000095203.14	grey
ENSG00000241978.9	black
ENSG00000157654.17	black
ENSG00000188959.9	turquoise
