gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000168894.9	RNF181	2098.17438701053	0.655119612501565	0.0601656573017624	1.0215494491434e-27	4.40391616750851e-27
ENSG00000186462.8	NAP1L2	104.734676740051	-1.59534556133558	0.147313929717125	1.02470435896278e-27	4.41646849039786e-27
ENSG00000108309.13	RUNDC3A	88.7497073045986	3.15245034746276	0.213470112774216	1.03659535173775e-27	4.46665837609257e-27
ENSG00000113231.13	PDE8B	454.397686128609	-1.37408717472721	0.12684610538661	1.04858076119776e-27	4.51723118904601e-27
ENSG00000149927.17	DOC2A	498.556097699611	0.973502462173	0.0898622148069624	1.0579633386906e-27	4.55656980643832e-27
ENSG00000117983.17	MUC5B	4118.36808467905	2.77501535288165	0.252073256929856	1.17103249581655e-27	5.04235429429377e-27
ENSG00000196391.10	ZNF774	158.382861249663	-0.820189404616348	0.0755133820741599	1.17572828628338e-27	5.06137368950535e-27
ENSG00000105509.10	HAS1	47.5865952852879	-2.26840642624223	0.209938626224921	1.18004998287353e-27	5.07877401967708e-27
ENSG00000197321.14	SVIL	3420.54944379506	-1.16686312199367	0.074111518602935	1.20999200661432e-27	5.20640636400541e-27
ENSG00000141378.14	PTRH2	1756.02816170832	0.879623447780763	0.0809339229990175	1.21665987453396e-27	5.23385690636997e-27
ENSG00000197858.10	GPAA1	5050.4065264289	0.787306524852555	0.0724800407036341	1.22908365190279e-27	5.28604949105896e-27
ENSG00000176842.14	IRX5	1869.12271050203	0.973233241058487	0.0897636044343392	1.2499017406611e-27	5.37431110748857e-27
ENSG00000196553.14	LINC00238	17.7630076592705	3.83643190075421	0.354477963872234	1.25652024451601e-27	5.40149019884509e-27
ENSG00000100196.10	KDELR3	1423.45007816977	1.08290701450147	0.100280958246699	1.30366107937623e-27	5.60281133238193e-27
ENSG00000164619.8	BMPER	85.0951678613334	-2.03730212989924	0.188754188904501	1.32667898294761e-27	5.70038735739771e-27
ENSG00000182584.4	ACTL10	99.4117723037512	1.16205474862356	0.107809167085399	1.3691009560106e-27	5.88127162508646e-27
ENSG00000181638.17	ZFP41	671.800385689515	0.752223752644191	0.0693550787468997	1.38900402152149e-27	5.96535833083898e-27
ENSG00000213918.10	DNASE1	2391.32415070396	0.674140346094616	0.0615988058477531	1.40120482009443e-27	6.01497122933622e-27
ENSG00000168542.14	COL3A1	151592.433270606	1.37218166598882	0.127863798576639	1.40121865294042e-27	6.01497122933622e-27
ENSG00000143575.14	HAX1	3225.78774000625	0.556324428753596	0.0506502846378594	1.45252408212326e-27	6.2337348813978e-27
ENSG00000105928.13	DFNA5	319.737755475488	-0.840760606389457	0.0775816516976243	1.4533728591992e-27	6.2359036808457e-27
ENSG00000139117.13	CPNE8	281.601670511158	-1.07741652293495	0.0995658566907108	1.47219105448873e-27	6.315153594946e-27
ENSG00000203724.10	C1orf53	59.289969419961	1.14138932500849	0.1062013448115	1.53083871777944e-27	6.56517936642395e-27
ENSG00000049247.13	UTS2	232.239155681254	-0.958904217719413	0.0886079628418786	1.5860953692738e-27	6.80054774858883e-27
ENSG00000035141.7	FAM136A	1487.66758560245	0.639284377475624	0.0589319239461954	1.59521582930902e-27	6.83803801430434e-27
ENSG00000101911.12	PRPS2	1943.3738252679	0.747821385840621	0.0691151744108258	1.63550909682247e-27	7.00910412558473e-27
ENSG00000075651.15	PLD1	637.476133325253	-1.10518197612284	0.102410505563619	1.67024785892424e-27	7.15629085001095e-27
ENSG00000122863.5	CHST3	1066.41801272238	-1.24086575277987	0.114979352726695	1.72388355058886e-27	7.38435421363352e-27
ENSG00000106236.3	NPTX2	114.146334931042	2.5290016377709	0.174295249704602	1.75277198492068e-27	7.50632870334665e-27
ENSG00000166794.4	PPIB	14408.0559073342	0.7633441030221	0.0703898775792295	1.75410923139357e-27	7.51028423099374e-27
ENSG00000283526.1	RP11-40A7.2	36.9063161337054	2.14670066029324	0.202130326143539	1.82810400907129e-27	7.82525049427545e-27
ENSG00000141424.12	SLC39A6	41314.2242251296	1.67410736972551	0.157056171843084	1.83179123528181e-27	7.83918577663143e-27
ENSG00000121966.6	CXCR4	3096.51718003149	1.10421621948732	0.102278499242566	1.83945984711316e-27	7.87014889346862e-27
ENSG00000172752.14	COL6A5	8.42348031360762	2.56806323889865	0.272256034921346	1.85126345996697e-27	7.91878490131455e-27
ENSG00000125450.10	NUP85	1562.1467245405	0.617851172258337	0.0570986399298388	1.92641907921376e-27	8.23832257191789e-27
ENSG00000134825.15	TMEM258	2236.25125797824	0.670357113114675	0.0615987767613456	1.92784811107603e-27	8.24249258321604e-27
ENSG00000162669.15	HFM1	10.0728802842654	-1.76889141572867	0.164532214063712	1.99540089400658e-27	8.52930542216844e-27
ENSG00000151079.7	KCNA6	25.9395782751166	-1.93235317832359	0.179718418016615	2.02664088545021e-27	8.66080141162741e-27
ENSG00000146476.10	ARMT1	4144.98320938464	1.46139406558414	0.136613926366972	2.07287211042197e-27	8.85628512495108e-27
ENSG00000178719.16	GRINA	11622.7612917379	0.785902402268431	0.0726730253576519	2.07525029740927e-27	8.86436012711304e-27
ENSG00000159753.13	CARMIL2	170.672236006159	1.62886502982889	0.152837054477778	2.08425911121627e-27	8.90074716403221e-27
ENSG00000163749.17	CCDC158	60.7306083495974	-1.56247054597222	0.145194690062085	2.09871297736569e-27	8.96036450576209e-27
ENSG00000126231.13	PROZ	10.8517370813187	2.0932217322062	0.196682828914322	2.23955399846844e-27	9.55943147724257e-27
ENSG00000179091.4	CYC1	4205.48317969686	0.856471999795723	0.0791427294009554	2.252854954959e-27	9.61394600990492e-27
ENSG00000072518.20	MARK2	3132.93558356197	0.568701730972777	0.0525218411973942	2.26662472942651e-27	9.67043511205982e-27
ENSG00000148408.12	CACNA1B	31.0763732873249	2.65645782788328	0.226640609565792	2.31882180340572e-27	9.89080721311749e-27
ENSG00000140941.12	MAP1LC3B	2787.28821832022	-0.52244829848831	0.0484534652328926	2.33823253629914e-27	9.97126030862373e-27
ENSG00000126775.8	ATG14	989.314691175658	-0.492049413701771	0.0455960547147288	2.38421932604682e-27	1.01649811040991e-26
ENSG00000135148.11	TRAFD1	2163.02904643448	0.527403942791163	0.0487229662962471	2.38765867832285e-27	1.01772549955367e-26
ENSG00000131849.11	ZNF132	167.39933431073	-0.818036377470913	0.0757839586742622	2.43154570596234e-27	1.03618885071261e-26
ENSG00000183747.11	ACSM2A	1.99365283702717	-2.25777013233223	0.2774221883138	2.43497184616871e-27	1.03740541489281e-26
ENSG00000106245.10	BUD31	2244.69808029043	0.621475268414335	0.0575404905194005	2.43812032281365e-27	1.03850313914263e-26
ENSG00000107771.15	CCSER2	2056.73251435521	-0.599839060048228	0.0554154804294752	2.47167605889213e-27	1.05254910594191e-26
ENSG00000104341.16	LAPTM4B	7591.33604388829	1.29379781968632	0.120663406698786	2.50985651883772e-27	1.06855743655464e-26
ENSG00000102755.11	FLT1	1899.20801939445	-0.838878438895151	0.0777938988734516	2.51877053704989e-27	1.07210115826891e-26
ENSG00000181418.7	DDN	19.4948673013806	1.54993248406999	0.200068571995409	2.52469317166407e-27	1.07437025102124e-26
ENSG00000167969.12	ECI1	1908.17163903869	0.915263905286102	0.0849578199956881	2.58390234181175e-27	1.09930877981766e-26
ENSG00000160318.6	CLDND2	16.9073326194311	-1.3610609997682	0.126837198797919	2.59413470321294e-27	1.10340355916937e-26
ENSG00000198830.10	HMGN2	5795.4347362139	0.542882322172148	0.0502097148259434	2.64729547918176e-27	1.12575155295041e-26
ENSG00000176182.5	MYPOP	268.756762231154	0.608025017499807	0.056369251898688	2.86456640980557e-27	1.21785991264925e-26
ENSG00000179832.17	MROH1	1745.37935677658	0.742059010365391	0.0689118266543531	2.9565296148888e-27	1.25666350063555e-26
ENSG00000089057.14	SLC23A2	1238.71274570507	-0.715289909225514	0.0664292045878311	3.02266678923893e-27	1.28447422323895e-26
ENSG00000168792.4	ABHD15	847.945835693253	-0.806783514628462	0.0749324458295037	3.06009514480589e-27	1.30007505005581e-26
ENSG00000240038.6	AMY2B	408.869004844096	-1.07709680311796	0.100222619375796	3.26611649362463e-27	1.38727820564295e-26
ENSG00000007237.18	GAS7	1745.94755175596	-1.09531541364998	0.102071713847955	3.30985991787398e-27	1.4055293823376e-26
ENSG00000172183.14	ISG20	732.291122285797	1.1540965915867	0.107891017731813	3.3746260677508e-27	1.43269722090762e-26
ENSG00000117385.15	P3H1	1615.28409799732	0.827428816890251	0.0769380393739911	3.39103471216306e-27	1.4393269823155e-26
ENSG00000244405.7	ETV5	823.224755428349	-1.08086973632505	0.100577333710169	3.45316669542474e-27	1.46535641167381e-26
ENSG00000166532.15	RIMKLB	1018.30201663452	-0.690687553389261	0.0641377946688703	3.47918210536219e-27	1.47605113713006e-26
ENSG00000223572.9	CKMT1A	470.047340290843	1.75924477149694	0.166053452868884	3.53124307187745e-27	1.49778817330415e-26
ENSG00000168298.6	HIST1H1E	14.3748169196419	2.30045484510026	0.1486938868153	3.63084348463173e-27	1.53967435763529e-26
ENSG00000150760.12	DOCK1	3169.93533227386	-0.6771482599388	0.0628830420875223	3.63905128622563e-27	1.5427946125446e-26
ENSG00000101188.4	NTSR1	11.3906429055842	1.98367017966275	0.242500546365647	3.6544181221133e-27	1.5489478118892e-26
ENSG00000224383.7	PRR29	468.934641824195	-0.898855126364599	0.0836799101916625	3.67983039061255e-27	1.55935496459143e-26
ENSG00000170454.5	KRT75	40.5390815015392	3.74365093496021	0.284692005958519	3.73047562443796e-27	1.58007875877174e-26
ENSG00000152939.14	MARVELD2	1169.76949216768	0.851277108843451	0.0791991999370507	3.73015750878527e-27	1.58007875877174e-26
ENSG00000086015.20	MAST2	2750.44122800793	0.575620852008956	0.0534245696826013	3.80746918458029e-27	1.61231402643678e-26
ENSG00000160741.16	CRTC2	2082.14975484562	0.522362118447556	0.0485166082919905	3.84721552021757e-27	1.62876519972279e-26
ENSG00000124243.17	BCAS4	2114.55442115698	0.717402448391836	0.0667781601666797	3.87697155546921e-27	1.64098017492331e-26
ENSG00000140386.12	SCAPER	587.977154178676	-0.665319028800571	0.0617989907857154	3.90539741467143e-27	1.65262657319049e-26
ENSG00000187801.14	ZFP69B	96.8319317549572	0.894180629963464	0.0833437217770173	3.98978634805474e-27	1.68794362786528e-26
ENSG00000158163.14	DZIP1L	125.04286743894	-0.972147372271105	0.0905481346804394	4.05074155828186e-27	1.71333252306737e-26
ENSG00000142409.5	ZNF787	869.597935876335	0.870057239876555	0.0811802271169813	4.11473202045234e-27	1.73999310729794e-26
ENSG00000155659.14	VSIG4	661.250668896826	-1.27676207390107	0.119147039692851	4.13228650423227e-27	1.74700950742374e-26
ENSG00000108819.10	PPP1R9B	2975.43092611712	0.704229216316083	0.0654678772793265	4.14494732034937e-27	1.75195422353128e-26
ENSG00000241468.7	ATP5J2	3005.41578573259	0.733814130678254	0.0681993144730363	4.37766480738232e-27	1.84988684134159e-26
ENSG00000198807.12	PAX9	401.416711752833	1.51795585467825	0.143156143674499	4.40815904961345e-27	1.86233950727969e-26
ENSG00000160959.7	LRRC14	1439.31899467347	0.709599898952664	0.0659028008357675	4.58365604959676e-27	1.93603225281642e-26
ENSG00000240021.9	TEX35	8.5889788377486	1.30388476412514	0.122016027137868	4.58771104809177e-27	1.93729435375001e-26
ENSG00000025434.18	NR1H3	1004.53465749484	-0.758683227767312	0.070718483671297	4.64155510877891e-27	1.9595758582936e-26
ENSG00000120798.16	NR2C1	547.952914512098	-0.555733691273225	0.0516899056522234	4.72249267201074e-27	1.9932827042857e-26
ENSG00000187550.8	SBK2	4.70044307289931	4.62538426317736	0.435386270147815	4.76153878884253e-27	2.00929633576116e-26
ENSG00000173467.8	AGR3	3620.30761733568	2.32432466127442	0.221726255305613	4.79586289949906e-27	2.02331037474684e-26
ENSG00000196363.9	WDR5	1765.86566096473	0.505176595783162	0.0469647260910579	4.95327719862457e-27	2.08923594361498e-26
ENSG00000165609.12	NUDT5	2288.77051584759	0.674232906251339	0.0628676668603323	5.14581573828183e-27	2.16994245647286e-26
ENSG00000100504.16	PYGL	2702.77677428987	-1.25550957217169	0.117607819851372	5.15348185795708e-27	2.17267061938205e-26
ENSG00000141524.15	TMC6	1841.80732077757	0.885272249543013	0.0827922421519016	5.15846930619243e-27	2.17426846940209e-26
ENSG00000113552.15	GNPDA1	1860.80807504876	0.453465149621607	0.0421285848658465	5.2219926166812e-27	2.2005324189765e-26
ENSG00000080166.15	DCT	24.7329955998813	-2.53329349226817	0.237483761142563	5.236454977224e-27	2.20611483704022e-26
ENSG00000007255.10	TRAPPC6A	937.102192044302	0.923695038598668	0.0864323954507031	5.37157866453112e-27	2.26251740641512e-26
ENSG00000070669.16	ASNS	1185.5663043914	1.02086659730076	0.0952122602052781	5.51112218923233e-27	2.32075502579037e-26
ENSG00000134830.5	C5AR2	668.064779649125	1.48001818538942	0.139495108877319	5.51262542281188e-27	2.32084981283139e-26
ENSG00000104047.14	DTWD1	789.884155233814	-0.559531401860399	0.0521736953229778	5.56703893999896e-27	2.34321495300188e-26
ENSG00000203872.6	C6orf163	17.7989395072465	-0.853408804681653	0.0795979878558053	5.6233914718423e-27	2.36638568587978e-26
ENSG00000164342.12	TLR3	446.520924959947	-1.03741852839987	0.0970091144813612	5.76792153133882e-27	2.42664316881488e-26
ENSG00000075891.21	PAX2	64.254876544415	2.48353232956631	0.237861967553893	5.79520544217217e-27	2.43755710954279e-26
ENSG00000057704.12	TMCC3	494.380199457417	-1.06140539849913	0.0992855196512773	6.00773059528389e-27	2.52636341244013e-26
ENSG00000126249.7	PDCD2L	278.03097160622	0.757675304850221	0.0708778201377519	6.07797214973074e-27	2.55530952291759e-26
ENSG00000049192.14	ADAMTS6	119.887346368904	1.08910958964483	0.102389504327916	6.08207091004429e-27	2.55644082371723e-26
ENSG00000132424.14	PNISR	2984.50344120118	-0.638070505072893	0.0598816282308817	6.12996692387796e-27	2.57597638055487e-26
ENSG00000120802.13	TMPO	3734.06607810883	0.724791165836528	0.0669403876476237	6.14636447900634e-27	2.58226946343816e-26
ENSG00000138944.7	KIAA1644	159.330311335792	1.72263557298753	0.163485827304289	6.22730714878504e-27	2.61567067332035e-26
ENSG00000111262.5	KCNA1	27.5923024083061	-2.11496636793489	0.198643994317089	6.45975369253064e-27	2.71267825043874e-26
ENSG00000099783.11	HNRNPM	7945.43420545468	0.397576925924216	0.0369647593423208	6.50678531764622e-27	2.73179671208833e-26
ENSG00000137207.11	YIPF3	4887.58348643213	0.521125756023512	0.0479637643724361	6.58903843569336e-27	2.76569024307259e-26
ENSG00000069667.15	RORA	677.030777708837	-0.798673452604282	0.0745885699807916	6.6314739197736e-27	2.78285887301246e-26
ENSG00000188647.12	PTAR1	1631.80176174184	-0.718645773449875	0.067158964916451	6.69342483109848e-27	2.80820721079219e-26
ENSG00000064989.12	CALCRL	1179.70523722342	-1.07676564634032	0.100883739643787	6.80082849603597e-27	2.8526090051056e-26
ENSG00000178950.16	GAK	3322.98555356572	0.613115607223117	0.0567800755111413	6.89490249401693e-27	2.8914004500314e-26
ENSG00000174938.14	SEZ6L2	2629.4995360792	1.5119561095372	0.142903180447899	6.96617648158771e-27	2.92061492848464e-26
ENSG00000101343.14	CRNKL1	2345.30248777357	0.594641872812767	0.0555657270214075	7.33416892859065e-27	3.07418835192403e-26
ENSG00000101138.11	CSTF1	1526.13862073172	0.536344997929693	0.0496472914209722	7.40542547926801e-27	3.10333985350908e-26
ENSG00000171130.17	ATP6V0E2	2464.49119280325	0.94501707345197	0.0887043969147539	7.41079894724711e-27	3.10487511038563e-26
ENSG00000111879.18	FAM184A	175.750411469109	-1.21845701359963	0.114307250535296	7.58902561502852e-27	3.17881262093859e-26
ENSG00000114209.14	PDCD10	1483.8803614238	0.534293255331903	0.0495896651566041	7.66464513417646e-27	3.20974691758247e-26
ENSG00000171817.16	ZNF540	111.134226128169	-0.959715991484807	0.0898749647647257	7.72319619897384e-27	3.23352078812467e-26
ENSG00000005882.11	PDK2	1652.29747356678	-0.838340176025353	0.0785355719738514	7.75690188499282e-27	3.24688391949515e-26
ENSG00000122741.15	DCAF10	3958.65476608788	1.02360447668213	0.0961231760889813	7.96434473268057e-27	3.33294703056036e-26
ENSG00000130054.4	FAM155B	140.777206153195	1.57886381594729	0.149788600707801	7.99584621655966e-27	3.34535888479932e-26
ENSG00000084444.13	FAM234B	3599.34538095208	1.64550284916623	0.155008914902058	8.12859569032262e-27	3.40011611483248e-26
ENSG00000088035.15	ALG6	719.699356289617	0.587042188219817	0.0547045994517568	8.14741157274074e-27	3.40720173509503e-26
ENSG00000161940.10	BCL6B	572.045823342838	-0.822566896639172	0.0771008987963989	8.18382308826493e-27	3.42164079292458e-26
ENSG00000113719.15	ERGIC1	11769.2043379438	0.767594480365507	0.0715859161326391	8.23388833899134e-27	3.44178048939698e-26
ENSG00000127472.10	PLA2G5	40.5663962278849	-1.38897642459956	0.130555751437213	8.24637327592563e-27	3.44620589054678e-26
ENSG00000214787.9	MS4A4E	8.58992369787608	-1.32514067860039	0.124616203529456	8.25618149356958e-27	3.44951089646195e-26
ENSG00000131475.6	VPS25	1916.25610024513	0.607570202151959	0.0567905571721761	8.29535669281193e-27	3.46508136250469e-26
ENSG00000121440.14	PDZRN3	1180.4523903706	-1.11201422565867	0.104377447929425	8.30605811184445e-27	3.46875352334111e-26
ENSG00000177455.12	CD19	67.5080874567634	1.57785060567281	0.219636905344551	8.39803123616932e-27	3.50635666098787e-26
ENSG00000005075.15	POLR2J	2019.07504383362	0.680237545813772	0.0633075354638258	8.43516773260922e-27	3.52105231468318e-26
ENSG00000165355.7	FBXO33	503.611264628081	-0.557301657624841	0.0521116190747095	8.5807263449345e-27	3.58098894441096e-26
ENSG00000010322.15	NISCH	3280.78876683838	-0.572183932953063	0.0536456890142459	8.63685550811064e-27	3.60358507160554e-26
ENSG00000121289.17	CEP89	1298.30478197464	0.499367869920581	0.0466883402415733	8.85791785724153e-27	3.69497065131614e-26
ENSG00000164893.8	SLC7A13	15.0661366235416	1.74565014312607	0.201176844668597	9.00115462973607e-27	3.75385773465199e-26
ENSG00000112667.12	DNPH1	802.60083535202	1.06492201646589	0.100300413646324	9.03894624444497e-27	3.76875283367697e-26
ENSG00000172602.9	RND1	668.278818721282	1.45539099158436	0.137653899818755	9.04568896781414e-27	3.77069835347955e-26
ENSG00000122674.11	CCZ1	1277.82200667492	0.463854092360603	0.043355517684239	9.22366432783699e-27	3.84400497738958e-26
ENSG00000130303.12	BST2	7581.98328183437	1.35454379723781	0.127773573481141	9.33009142054946e-27	3.8874667281858e-26
ENSG00000196873.15	CBWD3	1019.08467672771	0.633767025579714	0.0591718603171595	9.54422683273998e-27	3.97577588503997e-26
ENSG00000103657.13	HERC1	3056.87591308247	-0.741416141182687	0.069566204580347	9.76603771512283e-27	4.06724111998166e-26
ENSG00000132464.11	ENAM	607.971645662034	-2.06809617833602	0.195132309630471	1.0383392829834e-26	4.32335810603359e-26
ENSG00000115902.10	SLC1A4	3766.87731167705	1.00605340503785	0.0942749555330373	1.06924053407407e-26	4.45059075910399e-26
ENSG00000196396.9	PTPN1	3883.48003616449	0.98522328940879	0.0878262029128596	1.06938690835834e-26	4.45059075910399e-26
ENSG00000106049.8	HIBADH	2079.9013857048	-0.650449774282587	0.0610604869329889	1.07169475135475e-26	4.4591735323326e-26
ENSG00000150510.16	FAM124A	135.978426375082	-1.21171481124651	0.114012554628537	1.08392939544395e-26	4.50904695589259e-26
ENSG00000095564.13	BTAF1	1484.30641788301	-0.689059988361385	0.0646494339403369	1.08451999166168e-26	4.51047045547245e-26
ENSG00000146242.8	TPBG	2738.85256098744	0.889264080556482	0.083699342953242	1.1057857165135e-26	4.59786055425973e-26
ENSG00000121022.13	COPS5	2679.96411990174	0.627456774775931	0.058611950915558	1.13554758713948e-26	4.72052955294841e-26
ENSG00000101182.14	PSMA7	5475.17002837822	0.7407721214589	0.0694803910156003	1.1523817501174e-26	4.78941355427596e-26
ENSG00000150594.6	ADRA2A	910.190728663814	-1.4201903184796	0.133905515508839	1.16043320284181e-26	4.82177256228871e-26
ENSG00000187642.9	PERM1	90.4761187443041	-0.216806605732018	0.117645175818226	1.22861973691369e-26	5.1039298061951e-26
ENSG00000120694.19	HSPH1	5698.17574746504	0.818559964138537	0.0769451245727276	1.26963273408382e-26	5.27309953922551e-26
ENSG00000108468.14	CBX1	3635.71674885523	0.709484421521573	0.0662216047804463	1.29241667613849e-26	5.36649942952726e-26
ENSG00000143257.11	NR1I3	273.136039162538	0.705214445419729	0.0663126822404093	1.32315614813478e-26	5.49288279328561e-26
ENSG00000163762.6	TM4SF18	924.37237817946	-1.20011270992279	0.11314772994595	1.33050235632617e-26	5.52211697969613e-26
ENSG00000272822.1	RP11-302B13.5	1540.51712407858	0.595512866154034	0.0556096706549224	1.39591031376352e-26	5.7922622205937e-26
ENSG00000167578.17	RAB4B	921.314440146262	0.713199142876471	0.0671264376116578	1.41601806102261e-26	5.87435594060969e-26
ENSG00000102078.15	SLC25A14	301.314068292209	0.485896758353075	0.0456099153312773	1.44812714894897e-26	6.00618838981624e-26
ENSG00000156831.7	NSMCE2	880.869781593906	0.685681541037741	0.0645493342444557	1.49256124680644e-26	6.18906762263334e-26
ENSG00000124279.11	FASTKD3	392.459467303947	0.505180399797331	0.0474218360427621	1.49439822459285e-26	6.19527008268423e-26
ENSG00000118971.7	CCND2	1481.70357034154	-1.03959700914815	0.0980282388323265	1.54268313788532e-26	6.39261813322771e-26
ENSG00000145214.13	DGKQ	757.538991159246	0.691797612999518	0.064853626610058	1.54270584094084e-26	6.39261813322771e-26
ENSG00000064652.10	SNX24	608.764719342516	0.640795253513896	0.0603082031368376	1.55207295869355e-26	6.42996595572837e-26
ENSG00000157593.18	SLC35B2	2686.18677001447	0.606582282732022	0.0569154270806521	1.57432777484428e-26	6.52067603458541e-26
ENSG00000235169.7	SMIM1	85.5297992379359	1.27658475983461	0.121274896563079	1.63559369489783e-26	6.77288718630669e-26
ENSG00000116478.11	HDAC1	4101.12862613777	0.535584541401813	0.0502421764728395	1.65305941831591e-26	6.84365091604659e-26
ENSG00000119314.15	PTBP3	5596.22642877425	0.614922348158293	0.0576148599931069	1.68818224425556e-26	6.98746596562398e-26
ENSG00000213516.9	RBMXL1	1200.29378881978	-0.469487645203103	0.0442806386240155	1.72717859643887e-26	7.1472445200859e-26
ENSG00000130193.7	THEM6	2044.73684824138	0.938439518430571	0.0884975445561368	1.73166918540728e-26	7.1641943651459e-26
ENSG00000117480.15	FAAH	1163.62902010688	0.969129052131942	0.0916104040328543	1.91201021073274e-26	7.90849234771869e-26
ENSG00000070366.13	SMG6	1887.51731516742	-0.438454405068895	0.0413897391634065	1.92569603773819e-26	7.96328596065816e-26
ENSG00000103479.15	RBL2	3388.81813169573	-0.638396015595506	0.0606081968068267	1.92963381330748e-26	7.9777529102999e-26
ENSG00000171806.11	METTL18	448.359915629136	0.599144837674421	0.0564595347818271	1.93137802100796e-26	7.9831463932307e-26
ENSG00000131374.14	TBC1D5	2479.69891082045	-0.559729887083371	0.0527247323745153	1.93319120779941e-26	7.988822474106e-26
ENSG00000213398.7	LCAT	159.75320942452	-0.970356625312897	0.091610466799608	1.94406620247669e-26	8.03193494984568e-26
ENSG00000142632.16	ARHGEF19	1037.90361404259	0.916602684291777	0.0867541221536035	1.99276253768297e-26	8.23125162858221e-26
ENSG00000103710.10	RASL12	356.999027331938	-1.09549696468775	0.103539618854715	2.00479308190561e-26	8.27906135575211e-26
ENSG00000164815.10	ORC5	757.86028470774	0.448597621352732	0.0423950910752535	2.10314281582247e-26	8.68323493626747e-26
ENSG00000204540.10	PSORS1C1	522.28722468295	1.92483885605355	0.178101740531472	2.12067678799083e-26	8.75363698939247e-26
ENSG00000112029.9	FBXO5	407.144992016952	0.90027219330912	0.0853048782656168	2.14340547765818e-26	8.84544469620846e-26
ENSG00000141577.13	CEP131	724.278265177773	0.961559819251638	0.091097045188613	2.15755335243312e-26	8.90180726504901e-26
ENSG00000147684.7	NDUFB9	5546.93428860226	0.890375413096648	0.0834139850155647	2.15930730899553e-26	8.90702001743316e-26
ENSG00000113302.4	IL12B	10.7750835789013	2.0491847503731	0.196403749620927	2.176471824307e-26	8.97578364428038e-26
ENSG00000114737.15	CISH	1946.55333813216	1.0678524869401	0.101240385051945	2.18399483255879e-26	9.00476343542293e-26
ENSG00000060491.16	OGFR	2069.17083387091	0.850632385438448	0.0805162213834849	2.18605058929636e-26	9.01119332586679e-26
ENSG00000105404.10	RABAC1	2872.55480839533	0.889676484324609	0.0842318720854887	2.19245687669351e-26	9.03554969745817e-26
ENSG00000170891.10	CYTL1	45.7924195991054	-1.37623648909348	0.130442739477247	2.25749872559256e-26	9.30148896285676e-26
ENSG00000145191.12	EIF2B5	2459.44191774106	0.412382723976999	0.0384520856598011	2.2684747275046e-26	9.3445925821299e-26
ENSG00000162757.4	C1orf74	546.373749559879	0.740824453740722	0.0698287093590361	2.27331599483422e-26	9.36241139355859e-26
ENSG00000263809.1	RP11-849F2.7	7923.50034070397	-0.660199357632266	0.0623591011475459	2.32232750983597e-26	9.56209136589604e-26
ENSG00000113300.11	CNOT6	2285.67383884747	0.563183775014291	0.0526317312750541	2.3763070577501e-26	9.78213184190122e-26
ENSG00000072274.12	TFRC	5459.98545477803	1.06226706184931	0.100378398705217	2.37740411280885e-26	9.78442970996896e-26
ENSG00000035403.17	VCL	6948.41578941971	-0.674643406178064	0.063706222175287	2.39261830206077e-26	9.8448137613459e-26
ENSG00000164303.10	ENPP6	31.7076252967997	-1.45645544797025	0.138234757991082	2.50361162771364e-26	1.02991798676992e-25
ENSG00000154493.17	C10orf90	42.6568968062741	-2.46700700831903	0.234534840385388	2.54706362107932e-26	1.04755563378388e-25
ENSG00000183309.11	ZNF623	1988.0163033516	0.713151288367759	0.0675035991839269	2.65946786704606e-26	1.09353753464271e-25
ENSG00000147121.15	KRBOX4	410.16898561023	-0.474994417676696	0.0448164458981674	2.67072464070844e-26	1.09791754643387e-25
ENSG00000038295.7	TLL1	190.721619515918	-1.38058702163471	0.131087418813943	2.70633495824973e-26	1.11230489298096e-25
ENSG00000110455.13	ACCS	407.899828982669	-0.879048866208745	0.0832819173182314	2.70985609011802e-26	1.1135000426423e-25
ENSG00000241484.9	ARHGAP8	1094.89350658626	0.903782022635096	0.0857687219175075	2.72558222643278e-26	1.11970864406259e-25
ENSG00000143653.9	SCCPDH	3681.9589894024	0.995765968662873	0.0940449950552086	2.77061207604991e-26	1.13795010352667e-25
ENSG00000116748.21	AMPD1	23.5697396727771	-4.54474294508465	0.194256170194746	2.77903854905343e-26	1.14115291663754e-25
ENSG00000107929.14	LARP4B	3163.18922573644	0.50098293335144	0.0472777562787252	2.92979375032389e-26	1.20278532485601e-25
ENSG00000177202.2	SPACA4	8.76992293009765	1.9502222529505	0.186732940419111	2.96195199126932e-26	1.21571257363174e-25
ENSG00000273514.1	FOXD4L6	4.37205178541473	1.77575231097567	0.169569439929157	2.99993820903573e-26	1.23102549151799e-25
ENSG00000126603.8	GLIS2	1427.21911879457	0.90725857937702	0.0859647082149837	3.06043832183834e-26	1.2555679857194e-25
ENSG00000123415.15	SMUG1	1108.43573431515	0.571316048487311	0.0540081103778217	3.13038554615881e-26	1.28397426580419e-25
ENSG00000084073.8	ZMPSTE24	3523.01430437651	0.525154252102503	0.0489928069292448	3.20106484571726e-26	1.31266791934359e-25
ENSG00000152213.3	ARL11	148.582019577849	1.13600028747609	0.108286721192472	3.21583035030976e-26	1.31842509597933e-25
ENSG00000050438.16	SLC4A8	958.862188666492	1.61174989804453	0.154781323097316	3.2438791046541e-26	1.3296243065984e-25
